Jay Rock,OSOM (feat. J. Cole),j-rock,0.749,0.674,8,-6.756,0,0.229,0.406,0,0.296,0.396,124.917,audio_features,0QLuexVmR2wgNsekPKbv6c,spotify:track:0QLuexVmR2wgNsekPKbv6c,https://api.spotify.com/v1/tracks/0QLuexVmR2wgNsekPKbv6c,https://api.spotify.com/v1/audio-analysis/0QLuexVmR2wgNsekPKbv6c,323120,4,
Jay Rock,Hood Gone Love It (feat. Kendrick Lamar),j-rock,0.61,0.856,11,-3.974,1,0.325,0.0879,0,0.289,0.67,91.77,audio_features,6i6cWTCYBOKEdJnWjzm2yk,spotify:track:6i6cWTCYBOKEdJnWjzm2yk,https://api.spotify.com/v1/tracks/6i6cWTCYBOKEdJnWjzm2yk,https://api.spotify.com/v1/audio-analysis/6i6cWTCYBOKEdJnWjzm2yk,245467,4,
Isaiah Rashad,Tity and Dolla (feat. Hugh Augustine & Jay Rock),j-rock,0.717,0.602,0,-9.441,0,0.323,0.324,1.1e-05,0.0923,0.539,124.003,audio_features,2NoKRHt8LVpnQMVl3TPwvu,spotify:track:2NoKRHt8LVpnQMVl3TPwvu,https://api.spotify.com/v1/tracks/2NoKRHt8LVpnQMVl3TPwvu,https://api.spotify.com/v1/audio-analysis/2NoKRHt8LVpnQMVl3TPwvu,298035,4,
Isaiah Rashad,Shot You Down (feat. Jay Rock & ScHoolboy Q),j-rock,0.682,0.717,1,-3.682,1,0.246,0.385,0,0.152,0.507,90.147,audio_features,01wKeKPgYxdPYA8rfMveYc,spotify:track:01wKeKPgYxdPYA8rfMveYc,https://api.spotify.com/v1/tracks/01wKeKPgYxdPYA8rfMveYc,https://api.spotify.com/v1/audio-analysis/01wKeKPgYxdPYA8rfMveYc,426997,4,
A$AP Rocky,1Train (feat. Kendrick Lamar, Joey Bada$$, Yelawolf, Danny Brown, Action Bronson & Big K.R.I.T.),j-rock,0.489,0.878,2,-3.36,1,0.368,0.351,0,0.698,0.775,81.497,audio_features,1eLU27PPFxBhbp1CBjPh9J,spotify:track:1eLU27PPFxBhbp1CBjPh9J,https://api.spotify.com/v1/tracks/1eLU27PPFxBhbp1CBjPh9J,https://api.spotify.com/v1/audio-analysis/1eLU27PPFxBhbp1CBjPh9J,372173,4,
A$AP Rocky,Bad Company (feat. BlocBoy JB),j-rock,0.901,0.529,8,-7.94,1,0.413,0.0679,0,0.536,0.343,144.941,audio_features,3ZYwSDF9knZI0RVlKR4PHC,spotify:track:3ZYwSDF9knZI0RVlKR4PHC,https://api.spotify.com/v1/tracks/3ZYwSDF9knZI0RVlKR4PHC,https://api.spotify.com/v1/audio-analysis/3ZYwSDF9knZI0RVlKR4PHC,183809,4,
Jay Rock,Vice City (feat. Black Hippy),j-rock,0.844,0.553,8,-7.284,0,0.356,0.156,1.32e-06,0.0816,0.511,114.939,audio_features,2SIdGJTWirTxRNEyCp9ocI,spotify:track:2SIdGJTWirTxRNEyCp9ocI,https://api.spotify.com/v1/tracks/2SIdGJTWirTxRNEyCp9ocI,https://api.spotify.com/v1/audio-analysis/2SIdGJTWirTxRNEyCp9ocI,283752,4,
Jerry Lee Lewis,Great Balls Of Fire,j-rock,0.4,0.818,0,-11.238,1,0.08,0.458,3.25e-06,0.132,0.936,166.287,audio_features,5UvE5QlINnvEc7aFO14DVL,spotify:track:5UvE5QlINnvEc7aFO14DVL,https://api.spotify.com/v1/tracks/5UvE5QlINnvEc7aFO14DVL,https://api.spotify.com/v1/audio-analysis/5UvE5QlINnvEc7aFO14DVL,109707,4,
Elvis Presley,Jailhouse Rock,j-rock,0.635,0.672,10,-6.788,0,0.0637,0.314,5.03e-06,0.0688,0.895,166.903,audio_features,6pyex9B1kBoRIuabBAc4m8,spotify:track:6pyex9B1kBoRIuabBAc4m8,https://api.spotify.com/v1/tracks/6pyex9B1kBoRIuabBAc4m8,https://api.spotify.com/v1/audio-analysis/6pyex9B1kBoRIuabBAc4m8,155333,4,
A$AP Rocky,Jukebox Joints (feat. Joe Fox & Kanye West),j-rock,0.284,0.797,2,-5.293,0,0.158,0.303,0,0.242,0.556,67.984,audio_features,2gAGWaK4wvt2xrFUlR4mK8,spotify:track:2gAGWaK4wvt2xrFUlR4mK8,https://api.spotify.com/v1/tracks/2gAGWaK4wvt2xrFUlR4mK8,https://api.spotify.com/v1/audio-analysis/2gAGWaK4wvt2xrFUlR4mK8,323960,4,
French Montana,Twisted (feat. Juicy J, Logic & A$AP Rocky),j-rock,0.85,0.866,11,-3.003,1,0.165,0.00934,0,0.244,0.91,84.916,audio_features,3CiXFXXykPmgZAKyK5iQ95,spotify:track:3CiXFXXykPmgZAKyK5iQ95,https://api.spotify.com/v1/tracks/3CiXFXXykPmgZAKyK5iQ95,https://api.spotify.com/v1/audio-analysis/3CiXFXXykPmgZAKyK5iQ95,262135,4,
A$AP Mob,Perry Aye (feat. A$AP Rocky, A$AP Nast, Playboi Carti & Jaden Smith),j-rock,0.919,0.535,5,-5.944,0,0.093,0.0483,0,0.102,0.197,117.957,audio_features,0PDwNx6GrHc5sRVy6Hc7GP,spotify:track:0PDwNx6GrHc5sRVy6Hc7GP,https://api.spotify.com/v1/tracks/0PDwNx6GrHc5sRVy6Hc7GP,https://api.spotify.com/v1/audio-analysis/0PDwNx6GrHc5sRVy6Hc7GP,146427,4,
Mick Jenkins,Jazz,jazz,0.636,0.61,8,-9.665,1,0.119,0.25,0.000121,0.113,0.296,125.227,audio_features,2rk0lCpO1vkKAQ6BC8bjUX,spotify:track:2rk0lCpO1vkKAQ6BC8bjUX,https://api.spotify.com/v1/tracks/2rk0lCpO1vkKAQ6BC8bjUX,https://api.spotify.com/v1/audio-analysis/2rk0lCpO1vkKAQ6BC8bjUX,260160,3,
OutKast,Jazzy Belle,jazz,0.878,0.651,11,-8.074,0,0.252,0.0178,0,0.0408,0.102,92.028,audio_features,6w4MlvpuxtbjGdL9YeTx89,spotify:track:6w4MlvpuxtbjGdL9YeTx89,https://api.spotify.com/v1/tracks/6w4MlvpuxtbjGdL9YeTx89,https://api.spotify.com/v1/audio-analysis/6w4MlvpuxtbjGdL9YeTx89,251667,4,
A Tribe Called Quest,Jazz (We've Got),jazz,0.822,0.479,11,-15.962,1,0.271,0.719,4.42e-05,0.124,0.72,92.461,audio_features,7AgMX97ljLm9BzszyyXEYZ,spotify:track:7AgMX97ljLm9BzszyyXEYZ,https://api.spotify.com/v1/tracks/7AgMX97ljLm9BzszyyXEYZ,https://api.spotify.com/v1/audio-analysis/7AgMX97ljLm9BzszyyXEYZ,250240,4,
The Jazzister,Jazzclub Solitude,jazz,0.634,0.597,7,-13.927,0,0.441,0.206,0.91,0.146,0.794,139.369,audio_features,0oimP7Y3nGjmS5ZVywP35Y,spotify:track:0oimP7Y3nGjmS5ZVywP35Y,https://api.spotify.com/v1/tracks/0oimP7Y3nGjmS5ZVywP35Y,https://api.spotify.com/v1/audio-analysis/0oimP7Y3nGjmS5ZVywP35Y,158118,3,
Guustavv,Jazzy Winter,jazz,0.902,0.487,0,-6.914,0,0.0818,0.1,0.914,0.153,0.645,137.837,audio_features,6MzyclGrr8mFu3tWUDilzX,spotify:track:6MzyclGrr8mFu3tWUDilzX,https://api.spotify.com/v1/tracks/6MzyclGrr8mFu3tWUDilzX,https://api.spotify.com/v1/audio-analysis/6MzyclGrr8mFu3tWUDilzX,130923,4,
Lunchbag,Jazzstyle,jazz,0.6,0.543,11,-12.104,0,0.0585,0.0216,0.136,0.281,0.384,92.007,audio_features,7b1K9s1BzvQ2BgYXyeinHB,spotify:track:7b1K9s1BzvQ2BgYXyeinHB,https://api.spotify.com/v1/tracks/7b1K9s1BzvQ2BgYXyeinHB,https://api.spotify.com/v1/audio-analysis/7b1K9s1BzvQ2BgYXyeinHB,173603,4,
Dmitri Shostakovich,Jazz Suite No. 2: VI. Waltz 2,jazz,0.322,0.184,0,-18.312,0,0.0338,0.984,0.902,0.0813,0.356,107.847,audio_features,0pjCsB0XNSyqM9UazlTODC,spotify:track:0pjCsB0XNSyqM9UazlTODC,https://api.spotify.com/v1/tracks/0pjCsB0XNSyqM9UazlTODC,https://api.spotify.com/v1/audio-analysis/0pjCsB0XNSyqM9UazlTODC,193600,4,
DREAMCATCHER,Jazz Bar,jazz,0.683,0.707,11,-5.923,1,0.128,0.704,0,0.335,0.72,93.936,audio_features,4dIZBPtKfOvo8YuundgcwH,spotify:track:4dIZBPtKfOvo8YuundgcwH,https://api.spotify.com/v1/tracks/4dIZBPtKfOvo8YuundgcwH,https://api.spotify.com/v1/audio-analysis/4dIZBPtKfOvo8YuundgcwH,214587,4,
Uncle Feaster,Jazz Street Cafe,jazz,0.877,0.425,10,-10.221,0,0.051,0.0171,0.905,0.119,0.242,107.992,audio_features,4LNAc5HhLtRTrAELN1HG3V,spotify:track:4LNAc5HhLtRTrAELN1HG3V,https://api.spotify.com/v1/tracks/4LNAc5HhLtRTrAELN1HG3V,https://api.spotify.com/v1/audio-analysis/4LNAc5HhLtRTrAELN1HG3V,197870,4,
F. Of Audiotreats,Jazz Cats,jazz,0.67,0.464,10,-10.102,0,0.0959,0.0493,0.958,0.15,0.335,89.983,audio_features,42GVxIGP9EOoi9OFAhDMhR,spotify:track:42GVxIGP9EOoi9OFAhDMhR,https://api.spotify.com/v1/tracks/42GVxIGP9EOoi9OFAhDMhR,https://api.spotify.com/v1/audio-analysis/42GVxIGP9EOoi9OFAhDMhR,142041,4,
ChillHop Cafe,Jazzhop Smoke,jazz,0.639,0.508,4,-5.891,0,0.0384,0.49,0.887,0.102,0.75,72.004,audio_features,5sHjSpCf52Rd67byJVe4jv,spotify:track:5sHjSpCf52Rd67byJVe4jv,https://api.spotify.com/v1/tracks/5sHjSpCf52Rd67byJVe4jv,https://api.spotify.com/v1/audio-analysis/5sHjSpCf52Rd67byJVe4jv,100794,4,
The Stolen Blues,Jazz Love,jazz,0.339,0.269,1,-17.016,1,0.0368,0.784,0.828,0.205,0.216,119.145,audio_features,6YtSCu7S7kCGWJYdV7FmqW,spotify:track:6YtSCu7S7kCGWJYdV7FmqW,https://api.spotify.com/v1/tracks/6YtSCu7S7kCGWJYdV7FmqW,https://api.spotify.com/v1/audio-analysis/6YtSCu7S7kCGWJYdV7FmqW,136647,3,
Emapea,Jazzy,jazz,0.831,0.266,4,-7.985,0,0.0942,0.44,0.366,0.169,0.322,86.013,audio_features,6AAIzRpfYHrgIA3R20FAFu,spotify:track:6AAIzRpfYHrgIA3R20FAFu,https://api.spotify.com/v1/tracks/6AAIzRpfYHrgIA3R20FAFu,https://api.spotify.com/v1/audio-analysis/6AAIzRpfYHrgIA3R20FAFu,180737,4,
Jazz Morning Playlist,Jazz Instrumental Morning Music,jazz,0.803,0.181,7,-15.461,0,0.0538,0.811,0.938,0.103,0.76,134.586,audio_features,6UQhYW33cb0duBQiI9Xbf2,spotify:track:6UQhYW33cb0duBQiI9Xbf2,https://api.spotify.com/v1/tracks/6UQhYW33cb0duBQiI9Xbf2,https://api.spotify.com/v1/audio-analysis/6UQhYW33cb0duBQiI9Xbf2,129010,4,
Hakone,Jazzy Dojo,jazz,0.51,0.183,1,-14.179,1,0.153,0.292,0.878,0.101,0.276,80.105,audio_features,2KlApdVDiG7Az5WxqPwB8A,spotify:track:2KlApdVDiG7Az5WxqPwB8A,https://api.spotify.com/v1/tracks/2KlApdVDiG7Az5WxqPwB8A,https://api.spotify.com/v1/audio-analysis/2KlApdVDiG7Az5WxqPwB8A,86288,4,
Oscar Peterson,Jazz for the Young Pianist, Pt. 3: Exercise No. 3 in B-Flat Major (Live),jazz,0.343,0.0416,10,-27.727,1,0.0369,0.966,0.954,0.382,0.103,132.467,audio_features,0vPUhK3Qn8kF9nwG9Uojez,spotify:track:0vPUhK3Qn8kF9nwG9Uojez,https://api.spotify.com/v1/tracks/0vPUhK3Qn8kF9nwG9Uojez,https://api.spotify.com/v1/audio-analysis/0vPUhK3Qn8kF9nwG9Uojez,68840,4,
Jazz Morning Playlist,Jazz Morning Playlist Cafe,jazz,0.706,0.285,4,-15.599,0,0.07,0.795,0.0803,0.121,0.679,135.353,audio_features,40ifvTaDqUxF29PIxmkSXH,spotify:track:40ifvTaDqUxF29PIxmkSXH,https://api.spotify.com/v1/tracks/40ifvTaDqUxF29PIxmkSXH,https://api.spotify.com/v1/audio-analysis/40ifvTaDqUxF29PIxmkSXH,129010,4,
Jazz Cartier,Dead Or Alive,jazz,0.456,0.793,5,-5.569,1,0.65,0.175,0,0.169,0.707,205.348,audio_features,6ekV6MGnPTuCOnjB4VcWGc,spotify:track:6ekV6MGnPTuCOnjB4VcWGc,https://api.spotify.com/v1/tracks/6ekV6MGnPTuCOnjB4VcWGc,https://api.spotify.com/v1/audio-analysis/6ekV6MGnPTuCOnjB4VcWGc,194947,4,
Carole King,Jazzman,jazz,0.576,0.657,5,-10.484,1,0.0297,0.227,0.000909,0.231,0.812,118.354,audio_features,2wHvE5GdYhuTOAqPg4r0w4,spotify:track:2wHvE5GdYhuTOAqPg4r0w4,https://api.spotify.com/v1/tracks/2wHvE5GdYhuTOAqPg4r0w4,https://api.spotify.com/v1/audio-analysis/2wHvE5GdYhuTOAqPg4r0w4,223440,4,
Instrumental Music Cafe,Jazz with Coffee and Tea,jazz,0.761,0.155,8,-21.639,1,0.0617,0.67,0.522,0.082,0.707,114.126,audio_features,7uR7WsWw2HTKDnz4Qw6wTH,spotify:track:7uR7WsWw2HTKDnz4Qw6wTH,https://api.spotify.com/v1/tracks/7uR7WsWw2HTKDnz4Qw6wTH,https://api.spotify.com/v1/audio-analysis/7uR7WsWw2HTKDnz4Qw6wTH,153590,4,
Queen,Don't Stop Me Now - 2011 Mix,jazz,0.563,0.865,5,-5.277,1,0.16,0.0472,0.000191,0.77,0.601,156.271,audio_features,7hQJA50XrCWABAu5v6QZ4i,spotify:track:7hQJA50XrCWABAu5v6QZ4i,https://api.spotify.com/v1/tracks/7hQJA50XrCWABAu5v6QZ4i,https://api.spotify.com/v1/audio-analysis/7hQJA50XrCWABAu5v6QZ4i,209413,4,
Queen,Fat Bottomed Girls - Remastered 2011,jazz,0.337,0.684,2,-7.674,1,0.0495,0.0319,6.57e-06,0.342,0.404,88.772,audio_features,4igIYHF3B5VBxEafHauVo3,spotify:track:4igIYHF3B5VBxEafHauVo3,https://api.spotify.com/v1/tracks/4igIYHF3B5VBxEafHauVo3,https://api.spotify.com/v1/audio-analysis/4igIYHF3B5VBxEafHauVo3,255600,4,
Neil Diamond,America - From "The Jazz Singer" Soundtrack,jazz,0.548,0.488,0,-14.834,1,0.0318,0.00974,0.000205,0.187,0.269,126.446,audio_features,5mY04rUWixYG9amFzMJDhI,spotify:track:5mY04rUWixYG9amFzMJDhI,https://api.spotify.com/v1/tracks/5mY04rUWixYG9amFzMJDhI,https://api.spotify.com/v1/audio-analysis/5mY04rUWixYG9amFzMJDhI,257600,4,
DJ Jazzy Jeff & The Fresh Prince,Summertime,jazz,0.677,0.54,7,-14.439,1,0.0627,0.0455,1.84e-06,0.845,0.469,95.116,audio_features,20XdEFyaUR9C7aDIdq2OAd,spotify:track:20XdEFyaUR9C7aDIdq2OAd,https://api.spotify.com/v1/tracks/20XdEFyaUR9C7aDIdq2OAd,https://api.spotify.com/v1/audio-analysis/20XdEFyaUR9C7aDIdq2OAd,270973,4,
DJ Jazzy Jeff & The Fresh Prince,The Fresh Prince of Bel-Air,jazz,0.824,0.684,10,-7.354,0,0.0935,0.00278,1.45e-06,0.0481,0.87,101.152,audio_features,0UREO3QWbXJW3gOUXpK1am,spotify:track:0UREO3QWbXJW3gOUXpK1am,https://api.spotify.com/v1/tracks/0UREO3QWbXJW3gOUXpK1am,https://api.spotify.com/v1/audio-analysis/0UREO3QWbXJW3gOUXpK1am,177267,4,
Todd Terry,Figure of Jazz,jazz,0.672,0.915,2,-6.708,1,0.0592,0.0674,0.942,0.0855,0.372,122.966,audio_features,1B89dglefjYMvJkLOEwfD1,spotify:track:1B89dglefjYMvJkLOEwfD1,https://api.spotify.com/v1/tracks/1B89dglefjYMvJkLOEwfD1,https://api.spotify.com/v1/audio-analysis/1B89dglefjYMvJkLOEwfD1,212683,4,
Queen,Bicycle Race - Remastered 2011,jazz,0.429,0.669,0,-6.446,0,0.0783,0.0637,0,0.0955,0.611,82.725,audio_features,3lUx27TOwV2nAiKwnYYXxe,spotify:track:3lUx27TOwV2nAiKwnYYXxe,https://api.spotify.com/v1/tracks/3lUx27TOwV2nAiKwnYYXxe,https://api.spotify.com/v1/audio-analysis/3lUx27TOwV2nAiKwnYYXxe,180813,4,
Queen,Fat Bottomed Girls,jazz,0.253,0.635,2,-10.135,1,0.053,0.0443,1.43e-05,0.324,0.41,176.109,audio_features,39sH8Fl415P7O8GRP1Td6Z,spotify:track:39sH8Fl415P7O8GRP1Td6Z,https://api.spotify.com/v1/tracks/39sH8Fl415P7O8GRP1Td6Z,https://api.spotify.com/v1/audio-analysis/39sH8Fl415P7O8GRP1Td6Z,255533,4,
Moose Dawa,Alleycat Jazz,jazz,0.765,0.144,11,-12.642,1,0.142,0.619,0.94,0.0983,0.162,89.001,audio_features,6tgVK6HUOJQwUBTbG5828o,spotify:track:6tgVK6HUOJQwUBTbG5828o,https://api.spotify.com/v1/tracks/6tgVK6HUOJQwUBTbG5828o,https://api.spotify.com/v1/audio-analysis/6tgVK6HUOJQwUBTbG5828o,103375,4,
Jazzinuf,Soul Mates,jazz,0.517,0.509,3,-9.917,1,0.137,0.407,0.311,0.251,0.37,74.98,audio_features,7pFRhCj70NUNZG4xMDEQj8,spotify:track:7pFRhCj70NUNZG4xMDEQj8,https://api.spotify.com/v1/tracks/7pFRhCj70NUNZG4xMDEQj8,https://api.spotify.com/v1/audio-analysis/7pFRhCj70NUNZG4xMDEQj8,96343,4,
Catherine Zeta-Jones,Overture/And All That Jazz,jazz,0.579,0.597,1,-6.541,0,0.111,0.381,2.7e-05,0.326,0.703,119.922,audio_features,3cGmUgp7hF5Eb8NyuEmtCA,spotify:track:3cGmUgp7hF5Eb8NyuEmtCA,https://api.spotify.com/v1/tracks/3cGmUgp7hF5Eb8NyuEmtCA,https://api.spotify.com/v1/audio-analysis/3cGmUgp7hF5Eb8NyuEmtCA,364360,4,
Neil Diamond,Hello Again - From "The Jazz Singer" Soundtrack,jazz,0.262,0.212,0,-17.044,1,0.0332,0.415,0,0.124,0.0994,122.49,audio_features,1h9JJkK1rEqMrkuuU4vRSP,spotify:track:1h9JJkK1rEqMrkuuU4vRSP,https://api.spotify.com/v1/tracks/1h9JJkK1rEqMrkuuU4vRSP,https://api.spotify.com/v1/audio-analysis/1h9JJkK1rEqMrkuuU4vRSP,243133,4,
Bill Evans Trio,My Foolish Heart,jazz,0.395,0.121,9,-23.427,1,0.0327,0.935,0.397,0.697,0.139,114.521,audio_features,6yKkA8HzwWTZ5taIMaG4Nm,spotify:track:6yKkA8HzwWTZ5taIMaG4Nm,https://api.spotify.com/v1/tracks/6yKkA8HzwWTZ5taIMaG4Nm,https://api.spotify.com/v1/audio-analysis/6yKkA8HzwWTZ5taIMaG4Nm,297320,4,
Tessellated,I Learnt Some Jazz Today,jazz,0.889,0.565,7,-7.395,1,0.238,0.241,7.65e-06,0.109,0.599,110.033,audio_features,3oIEqAGvOkF8IIJvAO3w39,spotify:track:3oIEqAGvOkF8IIJvAO3w39,https://api.spotify.com/v1/tracks/3oIEqAGvOkF8IIJvAO3w39,https://api.spotify.com/v1/audio-analysis/3oIEqAGvOkF8IIJvAO3w39,176727,4,
Jazzinuf,Mental Acupuncture,jazz,0.713,0.415,10,-11.179,0,0.0389,0.0274,0.539,0.106,0.642,89.981,audio_features,34KMYyUvfpXboR9wLwrocX,spotify:track:34KMYyUvfpXboR9wLwrocX,https://api.spotify.com/v1/tracks/34KMYyUvfpXboR9wLwrocX,https://api.spotify.com/v1/audio-analysis/34KMYyUvfpXboR9wLwrocX,152000,4,
Queen,Fat Bottomed Girls - Single Version,jazz,0.425,0.686,7,-7.709,1,0.0571,0.0594,0,0.358,0.515,88.257,audio_features,35cljnTV9schHORuqWF8mA,spotify:track:35cljnTV9schHORuqWF8mA,https://api.spotify.com/v1/tracks/35cljnTV9schHORuqWF8mA,https://api.spotify.com/v1/audio-analysis/35cljnTV9schHORuqWF8mA,203280,4,
Nappy Roots,Awnaw - All Hooks up Version,jazz,0.721,0.678,7,-3.703,1,0.258,0.00521,0,0.153,0.712,160.023,audio_features,37RC87Ce8jeeKmnpYNExhP,spotify:track:37RC87Ce8jeeKmnpYNExhP,https://api.spotify.com/v1/tracks/37RC87Ce8jeeKmnpYNExhP,https://api.spotify.com/v1/audio-analysis/37RC87Ce8jeeKmnpYNExhP,241373,4,
The Jazzister,Introduction,jazz,0.475,0.31,7,-15.22,1,0.241,0.133,0.738,0.17,0.646,76.084,audio_features,0nFs6889dSVMlQTV5GOfOL,spotify:track:0nFs6889dSVMlQTV5GOfOL,https://api.spotify.com/v1/tracks/0nFs6889dSVMlQTV5GOfOL,https://api.spotify.com/v1/audio-analysis/0nFs6889dSVMlQTV5GOfOL,165000,4,
Mike Krol,Fifteen Minutes,jazz,0.529,0.859,11,-5.743,0,0.0471,0.277,0.403,0.104,0.484,117.497,audio_features,5bDsXeSxJgNn0jiYFxA3Cd,spotify:track:5bDsXeSxJgNn0jiYFxA3Cd,https://api.spotify.com/v1/tracks/5bDsXeSxJgNn0jiYFxA3Cd,https://api.spotify.com/v1/audio-analysis/5bDsXeSxJgNn0jiYFxA3Cd,95000,4,
Mulatu Astatke,Tezeta (Nostalgia),jazz,0.546,0.355,5,-10.199,0,0.0368,0.954,0.92,0.0891,0.5,81.054,audio_features,414J8tKHbtF16XOiHGBEso,spotify:track:414J8tKHbtF16XOiHGBEso,https://api.spotify.com/v1/tracks/414J8tKHbtF16XOiHGBEso,https://api.spotify.com/v1/audio-analysis/414J8tKHbtF16XOiHGBEso,376640,3,
BEAM,Techno Meet Jazz,jazz,0.817,0.412,5,-13.226,1,0.0518,0.256,0.652,0.123,0.969,125.022,audio_features,1FdWcdmQ7LlfjMdD0E8fJq,spotify:track:1FdWcdmQ7LlfjMdD0E8fJq,https://api.spotify.com/v1/tracks/1FdWcdmQ7LlfjMdD0E8fJq,https://api.spotify.com/v1/audio-analysis/1FdWcdmQ7LlfjMdD0E8fJq,84480,4,
Johnny Hates Jazz,Shattered Dreams - Remastered,jazz,0.655,0.72,10,-9.423,1,0.0312,0.0318,4.71e-05,0.25,0.745,121.311,audio_features,5KXKhCfPNS4342ly8tTf6w,spotify:track:5KXKhCfPNS4342ly8tTf6w,https://api.spotify.com/v1/tracks/5KXKhCfPNS4342ly8tTf6w,https://api.spotify.com/v1/audio-analysis/5KXKhCfPNS4342ly8tTf6w,207347,4,
James Jackson Jazz Trio,On a Clear Day (You Can See Forever),jazz,0.691,0.179,7,-15.682,1,0.0373,0.842,0.931,0.0943,0.222,108.573,audio_features,6zeTz2j5A9G6gEKi34ks05,spotify:track:6zeTz2j5A9G6gEKi34ks05,https://api.spotify.com/v1/tracks/6zeTz2j5A9G6gEKi34ks05,https://api.spotify.com/v1/audio-analysis/6zeTz2j5A9G6gEKi34ks05,205872,4,
Stan Getz,Só Danço Samba,jazz,0.578,0.364,2,-15.162,1,0.0441,0.683,0.0539,0.105,0.723,78.073,audio_features,5je0CDv1Z1hT82Nek1Fjhl,spotify:track:5je0CDv1Z1hT82Nek1Fjhl,https://api.spotify.com/v1/tracks/5je0CDv1Z1hT82Nek1Fjhl,https://api.spotify.com/v1/audio-analysis/5je0CDv1Z1hT82Nek1Fjhl,216227,4,
Jevin Jazz,Highway of EDM,jazz,0.679,0.578,5,-10.237,1,0.0491,2.66e-05,0.923,0.0603,0.939,127.999,audio_features,3gVkc9DHh8gUtBl6kQ4Ons,spotify:track:3gVkc9DHh8gUtBl6kQ4Ons,https://api.spotify.com/v1/tracks/3gVkc9DHh8gUtBl6kQ4Ons,https://api.spotify.com/v1/audio-analysis/3gVkc9DHh8gUtBl6kQ4Ons,60951,4,
IAMDDB,Urban Jazz,jazz,0.551,0.661,10,-10.101,1,0.325,0.272,3.36e-05,0.0965,0.147,152.192,audio_features,03eo7njiwkkNVjQSzZqFf7,spotify:track:03eo7njiwkkNVjQSzZqFf7,https://api.spotify.com/v1/tracks/03eo7njiwkkNVjQSzZqFf7,https://api.spotify.com/v1/audio-analysis/03eo7njiwkkNVjQSzZqFf7,186267,4,
Gil Scott-Heron,Is That Jazz,jazz,0.355,0.54,8,-12.536,0,0.399,0.831,0.000284,0.655,0.776,76.288,audio_features,5mwCetTUEWXpq6Qo3tsvfe,spotify:track:5mwCetTUEWXpq6Qo3tsvfe,https://api.spotify.com/v1/tracks/5mwCetTUEWXpq6Qo3tsvfe,https://api.spotify.com/v1/audio-analysis/5mwCetTUEWXpq6Qo3tsvfe,307240,4,
Cafe Jazz Deluxe,Coffee House Jazz,jazz,0.669,0.0878,7,-23.661,1,0.0489,0.981,0.775,0.105,0.407,71.431,audio_features,0YrZ7DY4XONeVUhhj1kHes,spotify:track:0YrZ7DY4XONeVUhhj1kHes,https://api.spotify.com/v1/tracks/0YrZ7DY4XONeVUhhj1kHes,https://api.spotify.com/v1/audio-analysis/0YrZ7DY4XONeVUhhj1kHes,91267,3,
Neil Diamond,Love On The Rocks - From "The Jazz Singer" Soundtrack,jazz,0.361,0.193,9,-17.126,0,0.0387,0.889,4.4e-05,0.0879,0.164,64.572,audio_features,6XNGIaXv2xljDcxQ99p65f,spotify:track:6XNGIaXv2xljDcxQ99p65f,https://api.spotify.com/v1/tracks/6XNGIaXv2xljDcxQ99p65f,https://api.spotify.com/v1/audio-analysis/6XNGIaXv2xljDcxQ99p65f,217893,4,
Wes Montgomery,In Your Own Sweet Way,jazz,0.62,0.104,3,-17.733,1,0.0433,0.991,0.912,0.112,0.0985,119.381,audio_features,5Y8XLhYm4ZeMU25Rg24YoH,spotify:track:5Y8XLhYm4ZeMU25Rg24YoH,https://api.spotify.com/v1/tracks/5Y8XLhYm4ZeMU25Rg24YoH,https://api.spotify.com/v1/audio-analysis/5Y8XLhYm4ZeMU25Rg24YoH,292093,4,
Calm Cat Music,K-Pop Princess,k-pop,0.528,0.346,0,-17.766,1,0.0344,0.845,0.93,0.118,0.0857,84.025,audio_features,5dff6l7PIN46ZqZ6RuRgUj,spotify:track:5dff6l7PIN46ZqZ6RuRgUj,https://api.spotify.com/v1/tracks/5dff6l7PIN46ZqZ6RuRgUj,https://api.spotify.com/v1/audio-analysis/5dff6l7PIN46ZqZ6RuRgUj,338571,4,
K-Pop Rap Battles,RM vs. Suga vs. J-Hope,k-pop,0.829,0.536,0,-8.238,0,0.504,0.388,0,0.112,0.335,129.911,audio_features,7mmMwAPbjf2UHzKZ8J2Ity,spotify:track:7mmMwAPbjf2UHzKZ8J2Ity,https://api.spotify.com/v1/tracks/7mmMwAPbjf2UHzKZ8J2Ity,https://api.spotify.com/v1/audio-analysis/7mmMwAPbjf2UHzKZ8J2Ity,192000,4,
Jbrisko,Tay Witta K (Popinum) [feat. Traap],k-pop,0.817,0.588,1,-4.998,1,0.49,0.166,0,0.111,0.64,134.943,audio_features,5MBGaKAzFGBUjArKzaM0k1,spotify:track:5MBGaKAzFGBUjArKzaM0k1,https://api.spotify.com/v1/tracks/5MBGaKAzFGBUjArKzaM0k1,https://api.spotify.com/v1/audio-analysis/5MBGaKAzFGBUjArKzaM0k1,111073,4,
